name,vendor,link,price,description,characteristics,reviews
Interrupteur activé par la lumière Kitronik,Kitronik,https://eu.robotshop.com//fr/products/interrupteur-active-par-la-lumiere-kitronik#,,,,
"Moteur 12V, 15.57oz-in, 430rpm à Engrenage Avec Encodeur Cytron",Cytron,https://eu.robotshop.com//fr/products/moteur-12v-1557oz-in-430rpm-engrenage-encodeur-cytron#,,,,
Kit de Poutre Double en Aluminium 06 OSEPP,OSEPP ELECTRONICS,https://eu.robotshop.com//fr/products/kit-poutre-double-en-aluminium-06-osepp#,,,,
Bouclier Bornes à Vis pour Arduino,freetronics,https://eu.robotshop.com//fr/products/bouclier-bornes-vis-pour-arduino#,,,,
Moteur sans balais TMotor UAV MN701-S KV135 (2x),T-Motor,https://eu.robotshop.com//fr/products/moteur-sans-balais-tmotor-uav-mn701-s-kv135-2x#,,,,
Kitronik Leçon dans une boîte Robotique simple pour micro: bit,Kitronik,https://eu.robotshop.com//fr/products/kitronik-lecon-dans-une-boite-robotique-simple-pour-micro-bit#,,,,
Puce RFID 30mm 125kHz Phidgets,Phidgets,https://eu.robotshop.com//fr/products/puce-rfid-30mm-125khz-phidgets#,,,,
Moteur UAV Sans Brosse T-Motor U-Power Professional 420KV,T-Motor,https://eu.robotshop.com//fr/products/moteur-uav-sans-brosse-t-motor-u-power-professional-420kv#,,,,
Blindage Teensy Prop sans Capteurs de Mouvement PJRC,PJRC,https://eu.robotshop.com//fr/products/blindage-teensy-prop-sans-capteurs-mouvement-pjrc#,,,,
"LIDAR 2D à l'état solide LS02A - 86°, 4m",Leishen,https://eu.robotshop.com//fr/products/lidar-2d-etat-solide-ls02a-86-4m#,,,,
Multimètre Analogique de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/multimetre-analogique-remplacement-pour-snap-circuits#,,,,
Module de détection de capteur de bruit analogique Octopus,ELECFreaks,https://eu.robotshop.com//fr/products/module-detection-capteur-bruit-analogique-octopus#,,,,
Marvelmind Beacon Industriel-RX (915MHz),Marvelmind Robotics,https://eu.robotshop.com//fr/products/marvelmind-beacon-industriel-rx-915mhz#,,,,
Capteur de Distance GP2Y0D810Z IR - 2cm à 20cm DFRobot Gravity,DFRobot,https://eu.robotshop.com//fr/products/capteur-distance-gp2y0d810z-ir-2cm-20cm-dfrobot-gravity#,,,,
Kit de Plateforme Robotique de Base AlphaBot,Waveshare,https://eu.robotshop.com//fr/products/kit-plateforme-robotique-base-alphabot#,,,,
Mini Caméra v1.3 pour Raspberry Pi Zero,Waveshare,https://eu.robotshop.com//fr/products/mini-camera-v13-pour-raspberry-pi-zero#,,,,
Électrodes Ag/AgCl jetables auto-adhésives gélifiées (200x),PLUX,https://eu.robotshop.com//fr/products/electrodes-ag-agcl-jetables-auto-adhesives-gelifiees-200x#,,,,
Moteur Réducteur GM6 - (Mini GM2),Solarbotics,https://eu.robotshop.com//fr/products/moteur-reducteur-gm6-mini-gm2#,,,,
Module d'Haut-Parleur Numérique Gravity,DFRobot,https://eu.robotshop.com//fr/products/module-haut-parleur-numerique-gravity#,,,,
moyeux FingerTech Wide Twist 3mm (Paire),Fingertech Robotics,https://eu.robotshop.com//fr/products/moyeux-fingertech-wide-twist-3mm-paire#,,,,
Arduino Fio SFE,Sparkfun Electronics,https://eu.robotshop.com//fr/products/arduino-fio-sfe-fr#,,,,
Sonde de température industrielle PT-1000,Atlas Scientific,https://eu.robotshop.com//fr/products/sonde-temperature-industrielle-pt-1000#,,,,
Kit de Pilotes M5Stack ATOM H-Bridge (DRV8876),M5Stack,https://eu.robotshop.com//fr/products/kit-pilotes-m5stack-atom-h-bridge-drv8876#,,,,
"Fils Connecteurs 6"" F/F (40pk)",OSEPP ELECTRONICS,https://eu.robotshop.com//fr/products/fils-connecteurs-6-f-f-40pk#,,,,
Étiquette RFID : Taille Carte de Crédit,Phidgets,https://eu.robotshop.com//fr/products/etiquette-rfid-taille-carte-credit#,,,,
Antenne 2.4 GHz 6dBi (Connecteur IPEX),DFRobot,https://eu.robotshop.com//fr/products/antenne-24-ghz-6dbi-connecteur-ipex#,,,,
Adeept Kit Voiture Intelligente WiFi 4WD AWR pour Raspberry Pi,Adeept,https://eu.robotshop.com//fr/products/adeept-kit-voiture-intelligente-wifi-4wd-awr-pour-raspberry-pi#,,,,
Module d'Alimentation pour Planche à Essais 5V / 3.3V Cytron,Cytron,https://eu.robotshop.com//fr/products/module-alimentation-pour-planche-essais-5v-33v-cytron#,,,,
SunFounder Écran capacitif IPS de 7 pouces avec écran LCD,Sunfounder,https://eu.robotshop.com//fr/products/sunfounder-ecran-capacitif-ips-7-pouces-ecran-lcd#,,,,
Ensemble Squid pour Rasberry Pi (LED et Interrupteurs),Monk Makes,https://eu.robotshop.com//fr/products/ensemble-squid-pour-rasberry-pi-led-interrupteurs#,,,,
Capteur de Vibrations SW-420 Grove SeeedStudio,SeeedStudio,https://eu.robotshop.com//fr/products/capteur-vibrations-sw-420-grove-seeedstudio#,,,,
Mini-enregistreur vocal USB 8G d'Elecrow,Elecrow,https://eu.robotshop.com//fr/products/mini-enregistreur-vocal-usb-8g-elecrow#,,,,
Moteur à Engrenage Cylindrique 12V 24RPM 210oz-in Cytron,Cytron,https://eu.robotshop.com//fr/products/moteur-engrenage-cylindrique-12v-24rpm-210oz-in-cytron#,,,,
Affichage de 7 Segments de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/affichage-7-segments-remplacement-pour-snap-circuits#,,,,
Connecteur à angle droit pour bande LED à 4 broches (5x),DFRobot,https://eu.robotshop.com//fr/products/connecteur-angle-droit-pour-bande-led-4-broches-5x#,,,,
Actuateur Linéaire avec Course 18'' et  Force 400lb Firgelli Automations,Firgelli Automations,https://eu.robotshop.com//fr/products/actuateur-lineaire-course-18-force-400lb-firgelli-automations#,,,,
Protecteur de Silicone pour micro:bit KittenBot - Rouge,SeeedStudio,https://eu.robotshop.com//fr/products/protecteur-silicone-pour-microbit-kittenbot-rouge#,,,,
Connecteur Femelle 6 Broches Angle Droit SMD,Sparkfun Electronics,https://eu.robotshop.com//fr/products/connecteur-femelle-6-broches-angle-droit-smd#,,,,
Contrôleur de robot arraignée Dagu,Dagu,https://eu.robotshop.com//fr/products/controleur-robot-arraignee-dagu#,,,,
"Affichage Intelligent Capacitif Riverdi 4.3"" FT801 uxTouch",Riverdi,https://eu.robotshop.com//fr/products/affichage-intelligent-capacitif-riverdi-43-ft801-uxtouch#,,,,
Trousse de Démarrage Arduino pour Classe,Arduino,https://eu.robotshop.com//fr/products/trousse-demarrage-arduino-pour-classe#,,,,
"Capteur de proximité flexible, tactile et de force plyon Flex Slider",Tacterion,https://eu.robotshop.com//fr/products/capteur-proximite-flexible-tactile-force-plyon-flex-slider#,,,,
"Paire d'Encodeur pour Romi (12 CPR, 3.518V)",Pololu,https://eu.robotshop.com//fr/products/paire-encodeur-pour-romi-12-cpr-3518v#,,,,
Actuateur Linéaire Miniature Actuonix 12V L12 10mm 100:1 avec Interrupteur,Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-actuonix-12v-l12-10mm-1001-interrupteur#,,,,
Circuit Intégré de Musique de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/circuit-integre-musique-remplacement-pour-snap-circuits#,,,,
"Contrôleur de Moteur RoboClaw 2x60A HV, 60VDC",Basicmicro,https://eu.robotshop.com//fr/products/controleur-moteur-roboclaw-2x60a-hv-60vdc#,,,,
Capteur de Force Capacitif Calibré 8mm 1N (0.22lbs),SingleTact,https://eu.robotshop.com//fr/products/capteur-force-capacitif-calibre-8mm-1n-022lbs#,,,,
Module RTC-DS3231 Horloge en Temps Réel Haute Précision pour Raspberry Pi Seeedstudio,SeeedStudio,https://eu.robotshop.com//fr/products/module-rtc-ds3231-horloge-en-temps-reel-haute-precision-pour-raspberry-pi-seeedstudio#,,,,
Blindage GPRS / GPS SIM800F,Makerfabs,https://eu.robotshop.com//fr/products/blindage-gprs-gps-sim800f#,,,,
Arbre de Remplacement pour Moteur UAV Sans Brosse MT2208 (Paire),T-Motor,https://eu.robotshop.com//fr/products/arbre-remplacement-pour-moteur-uav-sans-brosse-mt2208-paire#,,,,
Capteur de lumière ambiante M5StickC HAT,M5Stack,https://eu.robotshop.com//fr/products/capteur-lumiere-ambiante-m5stickc-hat#,,,,
Roue Mecanum en Métal DFRobot 65mm avec Accouplement d'Arbre Moteur (Gauche),DFRobot,https://eu.robotshop.com//fr/products/roue-mecanum-en-metal-dfrobot-65mm-accouplement-arbre-moteur-gauche#,,,,
Platine de Déploiement USB Type A Femelle,Sparkfun Electronics,https://eu.robotshop.com//fr/products/platine-deploiement-usb-type-femelle#,,,,
Phototransistor de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/phototransistor-remplacement-pour-snap-circuits#,,,,
Mini Capteur de Mouvement PIR Parallax,Parallax,https://eu.robotshop.com//fr/products/mini-capteur-mouvement-pir-parallax#,,,,
Accéléromètre 3D ±3.6g Biométrique Biosignalsplux,PLUX,https://eu.robotshop.com//fr/products/accelerometre-3d-36g-biometrique-biosignalsplux#,,,,
Capteur de Direction du Vent RS485,DFRobot,https://eu.robotshop.com//fr/products/capteur-direction-du-vent-rs485#,,,,
Kit de Développement pour EasyVR 3 Plus,Fortebit,https://eu.robotshop.com//fr/products/kit-developpement-pour-easyvr-3-plus#,,,,
Module DFRobot USB vers RS485,DFRobot,https://eu.robotshop.com//fr/products/module-dfrobot-usb-vers-rs485#,,,,
"Canal de qualité automobile 32, 200 m LiDAR CH32Z-200 hybride à semi-conducteurs (± 3 cm)",Leishen,https://eu.robotshop.com//fr/products/canal-qualite-automobile-32-200-m-lidar-ch32z-200-hybride-semi-conducteurs-3-cm#,,,,
"Arbre de Transmission en D de Précision 1"" x 1/4"" Actobotics",ServoCity,https://eu.robotshop.com//fr/products/arbre-transmission-en-d-precision-1-x-1-4-actobotics#,,,,
Module ReSpeaker Seeedstudio,Chibitronics,https://eu.robotshop.com//fr/products/module-respeaker-seeedstudio#,,,,
Câble de Connection Pour Moteurs GHM MW-01,Lynxmotion,https://eu.robotshop.com//fr/products/cable-connection-pour-moteurs-ghm-mw-01#,,,,
Carte RFID MIFARE (10pk),Whadda,https://eu.robotshop.com//fr/products/carte-rfid-mifare-10pk#,,,,
Blindage Émetteur-Récepteur Longue Portée LoRa/RFM 915 Mhz (Amérique du Nord),Cytron,https://eu.robotshop.com//fr/products/blindage-emetteur-recepteur-longue-portee-lora-rfm-915-mhz-amerique-du-nord#,,,,
Moteur sans balais TMotor UAV V10L KV170,T-Motor,https://eu.robotshop.com//fr/products/moteur-sans-balais-tmotor-uav-v10l-kv170#,,,,
Moteur sans balais TMotor UAV U10II KV100,T-Motor,https://eu.robotshop.com//fr/products/moteur-sans-balais-tmotor-uav-u10ii-kv100#,,,,
Contrôleur ROBOTICS TXT Fischertechnik,Fischertechnik,https://eu.robotshop.com//fr/products/controleur-robotics-txt-fischertechnik#,,,,
Blindages industriels Spartan Arduino PLC 21 E / S analogiques / numériques,Industrial Shields,https://eu.robotshop.com//fr/products/blindages-industriels-spartan-arduino-plc-21-e-s-analogiques-numeriques#,,,,
Capteur de Distance ToF USB TeraRanger Evo 60m,Terabee SAS,https://eu.robotshop.com//fr/products/capteur-distance-tof-usb-teraranger-evo-60m#,,,,
"""Pillow Block"" 1/4"" Actobotics",ServoCity,https://eu.robotshop.com//fr/products/pillow-block-1-4-actobotics#,,,,
Support pour Capteur de distance Sharp - Options Multiples,Pololu,https://eu.robotshop.com//fr/products/support-pour-capteur-distance-sharp-options-multiples#,,,,
"Actuateur Linéaire Mini 6V Actuonix L12 50mm 210:1, Interrupteur Firgelli Technologies",Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-mini-6v-actuonix-l12-50mm-2101-interrupteur-firgelli-technologies#,,,,
Télémètre Llaser Ultra Petit et Léger Lightware SF000,LightWare LiDAR,https://eu.robotshop.com//fr/products/telemetre-llaser-ultra-petit-leger-lightware-sf000#,,,,
Biosignalsplux Kit de Chercheur,PLUX,https://eu.robotshop.com//fr/products/biosignalsplux-kit-chercheur#,,,,
Servomoteur Rotation Continue Engrenages en Métal,Nexus Robot,https://eu.robotshop.com//fr/products/servomoteur-rotation-continue-engrenages-en-metal#,,,,
Orange Pi 4 LTS,Elecrow,https://eu.robotshop.com//fr/products/orange-pi-4-lts#,,,,
DFRobot Gravity: Capteur d'Inclinaison Numérique à 360° pour Arduino,DFRobot,https://eu.robotshop.com//fr/products/dfrobot-gravity-capteur-inclinaison-numerique-360-pour-arduino#,,,,
Carte relais WLAN sur rail DIN,Velleman,https://eu.robotshop.com//fr/products/carte-relais-wlan-sur-rail-din#,,,,
Moteur UAV Sans Brosse CW 2212-20A 1000KV avec ESC Energy Propel,Hitec,https://eu.robotshop.com//fr/products/moteur-uav-sans-brosse-cw-2212-20a-1000kv-esc-energy-propel#,,,,
Capteur de Force Capacitif Calibré 15mm 4.5N (1lb),SingleTact,https://eu.robotshop.com//fr/products/capteur-force-capacitif-calibre-15mm-45n-1lb#,,,,
"Contrôleur de Moteur Pas-à-Pas 2.5-10.8V, 1.5A T834",Pololu,https://eu.robotshop.com//fr/products/controleur-moteur-pas-a-pas-25-108v-15a-t834#,,,,
"Moteur à Engrenage Planétaire 12VDC, 14rpm PGHM-03",Lynxmotion,https://eu.robotshop.com//fr/products/moteur-engrenage-planetaire-12vdc-14rpm-pghm-03#,,,,
kit de température analogique Gravity,Atlas Scientific,https://eu.robotshop.com//fr/products/kit-temperature-analogique-gravity#,,,,
Adaptateur secteur universel de type C (5V 3A) pour Raspberry Pi et NVIDIA Jetson Nano,DFRobot,https://eu.robotshop.com//fr/products/adaptateur-secteur-universel-type-c-5v-3a-pour-raspberry-pi-nvidia-jetson-nano#,,,,
LED Rouge/Jaune Bicolore de Remplacement pour Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/led-rouge-jaune-bicolore-remplacement-pour-snap-circuits#,,,,
"Touchberry PI 10,1 pouces 4B avec Raspberry Pi 4B 4GB et boîtier en aluminium",Industrial Shields,https://eu.robotshop.com//fr/products/touchberry-pi-101-pouces-4b-raspberry-pi-4b-4gb-boitier-en-aluminium#,,,,
"Moteur à Engrenage Cylindrique 115:1 6V, 82RPM, 60.25 oz-in - Gold Spark",Fingertech Robotics,https://eu.robotshop.com//fr/products/moteur-engrenage-cylindrique-1151-6v-82rpm-6025-oz-in-gold-spark#,,,,
"Fils Connecteurs 6"" M/F (40pk)",OSEPP ELECTRONICS,https://eu.robotshop.com//fr/products/fils-connecteurs-6-m-f-40pk#,,,,
Caméra IR-CUT Jour/Nuit Waveshare (B) pour Raspberry Pi,Waveshare,https://eu.robotshop.com//fr/products/camera-ir-cut-jour-nuit-waveshare-b-pour-raspberry-pi#,,,,
Moteur CC à Pagette RPM2 Solarbotics,Solarbotics,https://eu.robotshop.com//fr/products/moteur-cc-pagette-rpm2-solarbotics#,,,,
"Servocity Tuyau Acier Inoxydable 6"" Alésage 1"" Actobotics",ServoCity,https://eu.robotshop.com//fr/products/servocity-tuyau-acier-inoxydable-6-alesage-1-actobotics#,,,,
"Extrusion d'Aluminium 20x80mm, 500mm (Noir)",Modular Assembly Technology,https://eu.robotshop.com//fr/products/extrusion-aluminium-20x80mm-500mm-noir#,,,,
Actuateur Linéaire Miniature L12 12V 10mm 50:1 Analogique Actuonix,Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-l12-12v-10mm-501-analogique-actuonix#,,,,
Moteur à Engrenages en Métal 6V 5:1 Pololu Micro,Pololu,https://eu.robotshop.com//fr/products/moteur-engrenages-en-metal-6v-51-pololu-micro#,,,,
Module 32u4 avec GPS / GSM / GPRS A9G Elecrow,Elecrow,https://eu.robotshop.com//fr/products/module-32u4-gps-gsm-gprs-a9g-elecrow#,,,,
Kit de Robot avec LED Clignotant à Souder,Elenco,https://eu.robotshop.com//fr/products/kit-robot-led-clignotant-souder#,,,,
"Actuateur Linéaire Miniature 12V L16 100mm 63:1, Interrupteurs de Fin de Course",Actuonix,https://eu.robotshop.com//fr/products/actuateur-lineaire-miniature-12v-l16-100mm-631-interrupteurs-fin-course#,,,,
Joystick ServoCity 2 Fonctions (Bâton sphérique),ServoCity,https://eu.robotshop.com//fr/products/joystick-servocity-2-fonctions-baton-spherique#,,,,
Capteur de Courant CA Analogique Gravity (20A),DFRobot,https://eu.robotshop.com//fr/products/capteur-courant-ca-analogique-gravity-20a#,,,,
Kit de base acrylique ARDX,Solarbotics,https://eu.robotshop.com//fr/products/kit-base-acrylique-ardx#,,,,
Moteur à Engrenages en Métal HPCB 6V 380:1 avec Essieu Allongé Pololu,Pololu,https://eu.robotshop.com//fr/products/moteur-engrenages-en-metal-hpcb-6v-3801-essieu-allonge-pololu#,,,,
Kit de Composantes Électroniques de Base SeeedStudio,SeeedStudio,https://eu.robotshop.com//fr/products/kit-composantes-electroniques-base-seeedstudio#,,,,
Capteur Biométrique de Respiration Biosignalsplux,PLUX,https://eu.robotshop.com//fr/products/capteur-biometrique-respiration-biosignalsplux#,,,,
Récepteur Infrarouge for Snap Circuits,Elenco,https://eu.robotshop.com//fr/products/recepteur-infrarouge-for-snap-circuits#,,,,
Reach rallonge RS3/RS2+,Emlid,https://eu.robotshop.com//fr/products/reach-rallonge-rs3-rs2#,,,,
Platine de Déploiement USB à Sériel FT232RL,Sparkfun Electronics,https://eu.robotshop.com//fr/products/platine-deploiement-usb-seriel-ft232rl#,,,,
Relais WiFi 4x16A ESP32LR42 Devantech,Devantech,https://eu.robotshop.com//fr/products/relais-wifi-4x16a-esp32lr42-devantech#,,,,
API Raspberry Ethernet 21 E/S analogique/numérique PLUS (avec RPi 4B 4 Go + 8 Go pSLC μSD),Industrial Shields,https://eu.robotshop.com//fr/products/api-raspberry-ethernet-21-e-s-analogique-numerique-plus-avec-rpi-4b-4-go-8-go-pslc-sd#,,,,
Actuateur Linéaire avec Course 24'' et  Force 150lb Firgelli Automations,Firgelli Automations,https://eu.robotshop.com//fr/products/actuateur-lineaire-course-24-force-150lb-firgelli-automations#,,,,
Module PlanetX PM2.5,ELECFreaks,https://eu.robotshop.com//fr/products/module-planetx-pm25#,,,,
Capteur de gaz CO2 Octopus MG811,ELECFreaks,https://eu.robotshop.com//fr/products/capteur-gaz-co2-octopus-mg811#,,,,
HAT RS-485 pour Raspberry Pi Seeedstudio,SeeedStudio,https://eu.robotshop.com//fr/products/hat-rs-485-pour-raspberry-pi-seeedstudio#,,,,
"Roues en mousse FingerTech 2,50 x 0,75 po (paire)",Fingertech Robotics,https://eu.robotshop.com//fr/products/roues-en-mousse-fingertech-250-x-075-po-paire#,,,,
Programmeur USB AVR Pololu,Pololu,https://eu.robotshop.com//fr/products/programmeur-usb-avr-pololu#,,,,
Bande Étanche à LED RVB Numérique M5Stack SK6812 (2 m),M5Stack,https://eu.robotshop.com//fr/products/bande-etanche-led-rvb-numerique-m5stack-sk6812-2-m#,,,,
Kit de Développement pour Module Raspberry Pi 3 CM3 (Type B),Waveshare,https://eu.robotshop.com//fr/products/kit-developpement-pour-module-raspberry-pi-3-cm3-type-b#,,,,
Kit de contrôle des plantes Grow Kit par Pimoroni,Pimoroni,https://eu.robotshop.com//fr/products/kit-controle-des-plantes-grow-kit-par-pimoroni#,,,,
Digilent MCC série USB-1608G DAQ USB multifonction haute vitesse (USB-1608GX),Digilent,https://eu.robotshop.com//fr/products/digilent-mcc-serie-usb-1608g-daq-usb-multifonction-haute-vitesse-usb-1608gx#,,,,
Contrôleur de DEL PicoBuck,Sparkfun Electronics,https://eu.robotshop.com//fr/products/controleur-del-picobuck#,,,,
"Ventilateur de Refroidissement 3007 dédié pour Module de Calcul Raspberry Pi 4, Faible Bruit",Waveshare,https://eu.robotshop.com//fr/products/ventilateur-refroidissement-3007-dedie-pour-module-calcul-raspberry-pi-4-faible-bruit#,,,,
"Capteur de Force Interlink Electronics Circulaire de 0,2 po (Court)",Interlink Electronics,https://eu.robotshop.com//fr/products/capteur-force-interlink-electronics-circulaire-02-po-court#,,,,
Carte de dérivation Sequent Microsystems Type 2 à ressort 22-18 AWG pour Rpi,Sequent Microsystems,https://eu.robotshop.com//fr/products/carte-derivation-sequent-microsystems-type-2-ressort-22-18-awg-pour-rpi#,,,,
tinyMixer Fingertech,Fingertech Robotics,https://eu.robotshop.com//fr/products/tinymixer-fingertech#,,,,
"Antenne fibre de verre LoRa Type N - 5,8 dBi (863-870 MHz)",Sparkfun Electronics,https://eu.robotshop.com//fr/products/antenne-fibre-verre-lora-type-n-58-dbi-863-870-mhz#,,,,
Servo à Engrenages Composites Standard MD485HW 20mm,Hitec,https://eu.robotshop.com//fr/products/servo-engrenages-composites-standard-md485hw-20mm#,,,,
"Écran Tactile Capacitif DSI 800x480 de 4,3 pouces pour Raspberry Pi avec Etui de Protection",Waveshare,https://eu.robotshop.com//fr/products/ecran-tactile-capacitif-dsi-800x480-43-pouces-pour-raspberry-pi-etui-protection#,,,,
